Campaign_Name,Id,Status,Date,Month,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Skyscanner,13416.6137.1488947,Pending,2024-10-20,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1487315,Pending,2024-10-20,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1487131,Pending,2024-10-20,V-Oct'24,0.08,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1569985,Pending,2024-10-20,V-Oct'24,1.34,22.7124,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1486952,Pending,2024-10-20,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1489353,Pending,2024-10-20,V-Oct'24,0.08,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1490341,Pending,2024-10-20,V-Oct'24,0.94,15.9828,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1489489,Pending,2024-10-20,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1490190,Pending,2024-10-20,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1553769,Pending,2024-10-20,V-Oct'24,2.74,46.266,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6137.1488482,Pending,2024-10-20,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1980604,Pending,2024-10-20,V-Oct'24,0.12,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1981762,Pending,2024-10-19,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6136.1107668,Pending,2024-10-19,V-Oct'24,7.9,132.9096,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6136.2008356,Pending,2024-10-19,V-Oct'24,49,1854.846,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1452869,Pending,2024-10-19,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1448159,Pending,2024-10-19,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1405159,Pending,2024-10-19,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1403365,Pending,2024-10-19,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1402186,Pending,2024-10-19,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6136.1940318,Pending,2024-10-19,V-Oct'24,34.86,205.2528,INR,,Xocoupon,Impact,contact@xocoupon.com
BigRock.in,5632.6136.158063,Pending,2024-10-19,V-Oct'24,13.6,91.6908,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1442172,Pending,2024-10-19,V-Oct'24,0.56,9.2532,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1398388,Pending,2024-10-19,V-Oct'24,0.56,9.2532,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1399414,Pending,2024-10-19,V-Oct'24,1.76,29.442,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1427619,Pending,2024-10-19,V-Oct'24,0.56,9.2532,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6136.1404916,Pending,2024-10-19,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
BigRock.in,5632.6136.80229,Pending,2024-10-19,V-Oct'24,13.6,91.6908,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
Surfshark ,9043.6136.39716,Pending,2024-10-19,V-Oct'24,45.7,1537.7136,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.2068795,Pending,2024-10-18,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.2064072,Pending,2024-10-18,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6135.2043162,Reversed,2024-10-18,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1476291,Pending,2024-10-18,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1458356,Pending,2024-10-18,V-Oct'24,0.05,0.8412,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1433881,Pending,2024-10-18,V-Oct'24,0.31,5.0472,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1449694,Pending,2024-10-18,V-Oct'24,0.31,5.0472,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1447843,Pending,2024-10-18,V-Oct'24,0.05,0.8412,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6135.2080753,Pending,2024-10-18,V-Oct'24,49,1854.846,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1485591,Pending,2024-10-18,V-Oct'24,1.34,22.7124,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1464968,Pending,2024-10-18,V-Oct'24,0.52,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1442305,Pending,2024-10-18,V-Oct'24,0.12,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6135.1027183,Pending,2024-10-18,V-Oct'24,2.3,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1493713,Pending,2024-10-18,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1434502,Pending,2024-10-18,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1454946,Pending,2024-10-18,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1460748,Pending,2024-10-18,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1453330,Pending,2024-10-18,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1486957,Pending,2024-10-18,V-Oct'24,0.23,4.206,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6135.1445799,Pending,2024-10-18,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2069045,Pending,2024-10-17,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2070470,Pending,2024-10-17,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2064280,Pending,2024-10-17,V-Oct'24,0.57,9.2532,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2053612,Pending,2024-10-17,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2064018,Pending,2024-10-17,V-Oct'24,0.57,9.2532,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2056846,Pending,2024-10-17,V-Oct'24,0.34,5.8884,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2070749,Pending,2024-10-17,V-Oct'24,0.1,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2061652,Pending,2024-10-17,V-Oct'24,0.4,6.7296,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.2057909,Pending,2024-10-17,V-Oct'24,1.81,30.2832,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1473750,Pending,2024-10-17,V-Oct'24,0.61,10.0944,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1472062,Pending,2024-10-17,V-Oct'24,1.31,21.8712,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1479172,Pending,2024-10-17,V-Oct'24,0.12,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6134.1383316,Pending,2024-10-17,V-Oct'24,4.78,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1442179,Pending,2024-10-17,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1438255,Pending,2024-10-17,V-Oct'24,0.23,4.206,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1469433,Pending,2024-10-17,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1420400,Pending,2024-10-17,V-Oct'24,0.92,15.1416,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1439341,Pending,2024-10-17,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
DataCamp,13294.6134.419529,Pending,2024-10-17,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1483038,Pending,2024-10-17,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1425922,Pending,2024-10-17,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
ExpressVPN,16063.6134.56187,Pending,2024-10-17,V-Oct'24,99.95,3028.32,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6134.1468104,Pending,2024-10-17,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6133.1685627,Pending,2024-10-17,V-Oct'24,1.94,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6133.1685804,Pending,2024-10-17,V-Oct'24,1.92,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.2134736,Pending,2024-10-17,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.2133421,Pending,2024-10-17,V-Oct'24,0.52,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.2144685,Pending,2024-10-17,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.2129597,Pending,2024-10-17,V-Oct'24,0.23,4.206,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.2144316,Pending,2024-10-17,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Surfshark ,9043.6133.1204095,Pending,2024-10-16,V-Oct'24,47.84,1610.0568,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
ExpressVPN,16063.6133.1139053,Pending,2024-10-16,V-Oct'24,12.95,1093.56,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6133.2164185,Pending,2024-10-16,V-Oct'24,49,1854.846,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6133.2164360,Pending,2024-10-16,V-Oct'24,39,1476.306,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1626074,Pending,2024-10-16,V-Oct'24,0.45,7.5708,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1607909,Pending,2024-10-16,V-Oct'24,0.32,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Surfshark ,9043.6133.432833,Reversed,2024-10-16,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
GeekBuying,13004.6133.159020,Pending,2024-10-16,V-Oct'24,286.34,1204.5984,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Hostinger,12282.6133.121122,Pending,2024-10-16,V-Oct'24,191.52,6444.4332,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1580759,Pending,2024-10-16,V-Oct'24,0.39,6.7296,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1650610,Pending,2024-10-16,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1570266,Pending,2024-10-16,V-Oct'24,0.99,16.824,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1572986,Pending,2024-10-16,V-Oct'24,0.47,7.5708,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6133.1630082,Pending,2024-10-16,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6133.1089506,Pending,2024-10-16,V-Oct'24,4.58,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.2167371,Pending,2024-10-16,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.2164127,Pending,2024-10-16,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.2169846,Pending,2024-10-15,V-Oct'24,0.4,6.7296,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.2164834,Pending,2024-10-15,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6132.2218251,Pending,2024-10-15,V-Oct'24,399,5034.582,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6132.1122815,Reversed,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138824,Reversed,2024-10-15,V-Oct'24,0,0,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138784,Reversed,2024-10-15,V-Oct'24,0,0,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138831,Reversed,2024-10-15,V-Oct'24,0,0,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138785,Pending,2024-10-15,V-Oct'24,29.11,97.5792,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138778,Pending,2024-10-15,V-Oct'24,34.58,116.0856,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138530,Pending,2024-10-15,V-Oct'24,15.09,50.472,INR,,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138492,Pending,2024-10-15,V-Oct'24,11.43,67.296,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1653271,Pending,2024-10-15,V-Oct'24,0.14,2.5236,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1606361,Pending,2024-10-15,V-Oct'24,0.33,5.8884,INR,,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138366,Pending,2024-10-15,V-Oct'24,4.77,15.9828,INR,,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138339,Pending,2024-10-15,V-Oct'24,41.35,138.798,INR,,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2138215,Pending,2024-10-15,V-Oct'24,37.44,63.09,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1658215,Pending,2024-10-15,V-Oct'24,1.24,21.03,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1646288,Pending,2024-10-15,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1671069,Pending,2024-10-15,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1651468,Pending,2024-10-15,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Surfshark ,9043.6132.502893,Reversed,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6132.2186198,Pending,2024-10-15,V-Oct'24,49,1854.846,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6132.1504848,Pending,2024-10-15,V-Oct'24,1.59,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6132.1502851,Pending,2024-10-15,V-Oct'24,18.97,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Uber Global Riders,5335.6132.1504932,Pending,2024-10-15,V-Oct'24,5.45,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1605184,Pending,2024-10-15,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1654921,Pending,2024-10-15,V-Oct'24,1.63,27.7596,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6132.2186526,Pending,2024-10-15,V-Oct'24,19.5,738.5736,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1636582,Pending,2024-10-15,V-Oct'24,1.24,21.03,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1637138,Pending,2024-10-15,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1598712,Pending,2024-10-15,V-Oct'24,0.14,2.5236,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1564285,Pending,2024-10-15,V-Oct'24,0.14,2.5236,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1663356,Pending,2024-10-15,V-Oct'24,0.14,2.5236,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1664580,Pending,2024-10-15,V-Oct'24,0.18,3.3648,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1628960,Pending,2024-10-15,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1625311,Pending,2024-10-15,V-Oct'24,1.19,20.1888,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.2196456,Pending,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1627345,Pending,2024-10-15,V-Oct'24,1.27,21.03,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1669669,Pending,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1612180,Pending,2024-10-15,V-Oct'24,2.58,43.7424,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1582225,Pending,2024-10-15,V-Oct'24,0.41,6.7296,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1669931,Pending,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1573241,Pending,2024-10-15,V-Oct'24,2.47,41.2188,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1589755,Pending,2024-10-15,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1670708,Pending,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1541867,Pending,2024-10-15,V-Oct'24,2.58,43.7424,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6132.2121919,Pending,2024-10-15,V-Oct'24,29.68,99.2616,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1670865,Pending,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1529254,Pending,2024-10-15,V-Oct'24,2.58,43.7424,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6132.2186652,Pending,2024-10-15,V-Oct'24,14,529.956,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
DataCamp,13294.6132.19930,Pending,2024-10-15,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6132.1576374,Pending,2024-10-15,V-Oct'24,1.24,21.03,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6131.2199716,Pending,2024-10-15,V-Oct'24,49,1854.846,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
BigRock.in,5632.6131.1422132,Pending,2024-10-15,V-Oct'24,8.13,54.678,INR,fs_st,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2139392,Pending,2024-10-14,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2132486,Pending,2024-10-14,V-Oct'24,0.09,1.6824,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2144703,Pending,2024-10-14,V-Oct'24,0.37,5.8884,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2148064,Pending,2024-10-14,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Hostinger,12282.6131.1208842,Pending,2024-10-14,V-Oct'24,95.76,3221.796,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2155450,Pending,2024-10-14,V-Oct'24,0.34,5.8884,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2156112,Pending,2024-10-14,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2155075,Pending,2024-10-14,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.2154478,Pending,2024-10-14,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6131.2199697,Pending,2024-10-14,V-Oct'24,79,2990.466,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
ManyChat,9662.6131.696035,Pending,2024-10-14,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Hostinger,12282.6131.679482,Reversed,2024-10-14,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
DHgate,12108.6131.2106724,Pending,2024-10-14,V-Oct'24,22.92,77.3904,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6131.595936,Pending,2024-10-14,V-Oct'24,2.89,48.7896,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1546679,Pending,2024-10-14,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1534821,Pending,2024-10-14,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1525260,Pending,2024-10-14,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1558698,Pending,2024-10-14,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1549068,Pending,2024-10-14,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1565067,Pending,2024-10-14,V-Oct'24,0.51,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1536902,Pending,2024-10-14,V-Oct'24,0.56,9.2532,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6131.2171382,Pending,2024-10-14,V-Oct'24,39,1476.306,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1548780,Pending,2024-10-14,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Coursera B2C Affiliate Program,14726.6131.2171045,Pending,2024-10-14,V-Oct'24,14,529.956,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1501851,Pending,2024-10-14,V-Oct'24,0.47,7.5708,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1556611,Pending,2024-10-14,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1515655,Pending,2024-10-14,V-Oct'24,1.18,20.1888,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1538918,Pending,2024-10-14,V-Oct'24,1.18,20.1888,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1556371,Pending,2024-10-14,V-Oct'24,1.18,20.1888,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1527507,Pending,2024-10-14,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1512207,Pending,2024-10-14,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1535092,Pending,2024-10-14,V-Oct'24,0.18,3.3648,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1521593,Pending,2024-10-14,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Surfshark ,9043.6131.189847,Reversed,2024-10-14,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1533084,Pending,2024-10-14,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1550212,Pending,2024-10-14,V-Oct'24,0.31,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1531317,Pending,2024-10-14,V-Oct'24,0.5,8.412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1520819,Pending,2024-10-14,V-Oct'24,0.35,5.8884,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6131.1509033,Pending,2024-10-14,V-Oct'24,0.05,0.8412,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.2166397,Pending,2024-10-13,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.1490723,Pending,2024-10-13,V-Oct'24,0.24,4.206,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.1472900,Pending,2024-10-13,V-Oct'24,0.71,11.7768,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.1487526,Pending,2024-10-13,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.1470414,Pending,2024-10-13,V-Oct'24,0,0,INR,gmg,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.1515399,Pending,2024-10-13,V-Oct'24,0,0,INR,,Xocoupon,Impact,contact@xocoupon.com
Skyscanner,13416.6130.1448401,Pending,2024-10-13,V-Oct'24,0.3,5.0472,INR,,Xocoupon,Impact,contact@xocoupon.com
